,player_id,year,games,at_bats,runs,hits,double,triple,home_runs,runs_batted_in,stolen_bases,caught_stealing,walks,strike_outs,weight,height,birth_region_ASIA_MIDDLEEAST,birth_region_AUSTRALIA_OCEANIA,birth_region_CENTAMERICA_CARRIBEAN,birth_region_EUROPE_RUSSIA,birth_region_SOUTHAMERICA,birth_region_UNKNOWN,birth_region_US_CAN,dom_bat_hand_B,dom_bat_hand_L,dom_bat_hand_R,dom_throw_hand_L,dom_throw_hand_R,all_star
19407,mahonbo01,1951,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,73.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19408,mahonbo01,1951,30,18.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,9.0,185.0,73.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19409,manvidi01,1950,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19410,manvidi01,1952,11,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,192.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19411,mapescl01,1948,53,88.0,19.0,22.0,11.0,1.0,1.0,12.0,1.0,1.0,6.0,13.0,205.0,75.0,0,0,0,0,0,0,1,0,1,0,0,1,False
19412,mapescl01,1949,111,304.0,56.0,75.0,13.0,3.0,7.0,38.0,6.0,0.0,58.0,50.0,205.0,75.0,0,0,0,0,0,0,1,0,1,0,0,1,False
19413,masiph01,1939,46,114.0,14.0,29.0,7.0,2.0,1.0,14.0,0.0,0.0,9.0,15.0,177.0,70.0,0,0,0,0,0,0,1,0,0,1,0,1,True
19414,masiph01,1940,63,138.0,11.0,27.0,4.0,1.0,1.0,14.0,0.0,0.0,14.0,14.0,177.0,70.0,0,0,0,0,0,0,1,0,0,1,0,1,True
19415,matarle01,1952,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19416,mclelwa01,1951,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19417,mclelwa01,1952,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19418,miggila01,1948,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19419,miggila01,1952,42,96.0,7.0,22.0,5.0,1.0,2.0,10.0,0.0,1.0,3.0,19.0,198.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19420,muirjo01,1951,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,172.0,73.0,0,0,0,0,0,0,1,0,1,0,1,0,False
19421,muirjo01,1952,12,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,172.0,73.0,0,0,0,0,0,0,1,0,1,0,1,0,False
19422,necciro01,1952,12,17.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,185.0,77.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19423,okriele01,1948,19,42.0,1.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,185.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19424,okriele01,1950,17,27.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,7.0,185.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19425,ostrojo02,1948,26,18.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,180.0,72.0,0,0,0,0,0,0,1,0,1,0,1,0,False
19426,ostrojo02,1949,40,37.0,3.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,11.0,9.0,180.0,72.0,0,0,0,0,0,0,1,0,1,0,1,0,False
19427,overmst01,1943,29,42.0,1.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,7.0,170.0,67.0,0,0,0,0,0,0,1,0,0,1,1,0,False
19428,overmst01,1944,32,63.0,4.0,11.0,3.0,1.0,0.0,8.0,0.0,1.0,6.0,8.0,170.0,67.0,0,0,0,0,0,0,1,0,0,1,1,0,False
19429,posselo01,1946,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,180.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19430,posselo01,1947,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,180.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19431,pramejo01,1949,17,25.0,2.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,5.0,210.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19432,pramejo01,1950,74,228.0,14.0,70.0,10.0,1.0,5.0,30.0,0.0,0.0,19.0,15.0,210.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19433,queenme01,1942,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19434,queenme01,1944,10,31.0,5.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,204.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19435,ramsdwi01,1947,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,165.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19436,ramsdwi01,1948,27,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,165.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19437,rappea01,1949,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,185.0,74.0,0,0,0,0,0,0,1,0,1,0,0,1,False
19438,rappea01,1949,19,54.0,3.0,14.0,1.0,1.0,0.0,11.0,1.0,1.0,5.0,6.0,185.0,74.0,0,0,0,0,0,0,1,0,1,0,0,1,False
19439,reedbi01,1952,15,52.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,175.0,70.0,0,0,0,0,0,0,1,0,1,0,0,1,False
19440,reisepe01,1940,58,225.0,34.0,66.0,11.0,4.0,3.0,20.0,2.0,0.0,15.0,33.0,185.0,71.0,0,0,0,0,0,0,1,0,1,0,0,1,True
19441,reisepe01,1941,137,536.0,117.0,184.0,39.0,17.0,14.0,76.0,4.0,0.0,46.0,71.0,185.0,71.0,0,0,0,0,0,0,1,0,1,0,0,1,True
19442,robersh01,1940,10,33.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,180.0,72.0,0,0,0,0,0,0,1,0,1,0,0,1,False
19443,robersh01,1941,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,180.0,72.0,0,0,0,0,0,0,1,0,1,0,0,1,False
19444,rodrihe01,1952,124,407.0,55.0,108.0,14.0,0.0,1.0,40.0,7.0,6.0,47.0,22.0,165.0,68.0,0,0,1,0,0,0,0,0,0,1,0,1,False
19445,rojekst01,1942,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,70.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19446,rojekst01,1946,45,47.0,11.0,13.0,2.0,1.0,0.0,2.0,1.0,0.0,4.0,1.0,170.0,70.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19447,rossijo01,1952,55,145.0,14.0,32.0,0.0,1.0,1.0,6.0,1.0,0.0,20.0,20.0,205.0,73.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19448,ruthejo01,1952,22,31.0,3.0,9.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,11.0,170.0,70.0,0,0,0,0,0,0,1,0,1,0,0,1,False
19449,schaeha01,1952,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,175.0,74.0,0,0,0,0,0,0,1,0,1,0,1,0,False
19450,schmege01,1952,34,61.0,9.0,8.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,18.0,190.0,72.0,0,0,0,0,0,0,1,0,1,0,1,0,False
19451,schmege01,1952,42,64.0,8.0,13.0,3.0,0.0,0.0,3.0,0.0,1.0,10.0,11.0,190.0,72.0,0,0,0,0,0,0,1,0,1,0,1,0,False
19452,senerso01,1952,29,100.0,5.0,22.0,5.0,0.0,3.0,11.0,0.0,3.0,4.0,21.0,195.0,73.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19453,stirnsn01,1943,83,274.0,34.0,60.0,8.0,4.0,1.0,25.0,11.0,9.0,47.0,37.0,175.0,68.0,0,0,0,0,0,0,1,0,0,1,0,1,True
19454,stirnsn01,1944,154,643.0,125.0,205.0,35.0,16.0,8.0,43.0,55.0,11.0,73.0,87.0,175.0,68.0,0,0,0,0,0,0,1,0,0,1,0,1,True
19455,sucheji01,1950,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19456,sucheji01,1951,29,20.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,185.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19457,taylofr01,1950,6,16.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,201.0,75.0,0,0,0,0,0,0,1,0,1,0,0,1,False
19458,taylofr01,1951,6,12.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,201.0,75.0,0,0,0,0,0,0,1,0,1,0,0,1,False
19459,tayloha03,1946,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,73.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19460,tayloha03,1947,33,62.0,3.0,8.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,15.0,175.0,73.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19461,taylope01,1952,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,73.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19462,tebbebi01,1936,10,33.0,7.0,10.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,3.0,170.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,True
19463,tebbebi01,1937,50,162.0,15.0,31.0,4.0,3.0,2.0,16.0,0.0,0.0,10.0,13.0,170.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,True
19464,thielbe01,1952,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,70.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19465,thomale02,1950,35,121.0,19.0,24.0,6.0,0.0,1.0,9.0,0.0,1.0,20.0,14.0,178.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19466,thomale02,1952,41,124.0,12.0,29.0,5.0,1.0,0.0,12.0,2.0,0.0,17.0,7.0,178.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19467,troupqu01,1952,6,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,225.0,74.0,0,0,0,0,0,0,1,1,0,0,0,1,False
19468,uptonto01,1950,124,389.0,50.0,92.0,5.0,6.0,2.0,30.0,7.0,2.0,52.0,45.0,160.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19469,uptonto01,1951,52,131.0,9.0,26.0,4.0,3.0,0.0,12.0,1.0,1.0,12.0,22.0,160.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19470,vancuch01,1950,12,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,215.0,78.0,0,0,0,0,0,0,1,0,1,0,1,0,False
19471,vancuch01,1951,9,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,215.0,78.0,0,0,0,0,0,0,1,0,1,0,1,0,False
19472,varnebu01,1952,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,170.0,70.0,0,0,0,0,0,0,1,0,1,0,0,1,False
19473,wakefdi01,1941,7,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,210.0,76.0,0,0,0,0,0,0,1,0,1,0,0,1,True
19474,wakefdi01,1943,155,633.0,91.0,200.0,38.0,8.0,7.0,79.0,4.0,5.0,62.0,60.0,210.0,76.0,0,0,0,0,0,0,1,0,1,0,0,1,True
19475,widmaal01,1947,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,75.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19476,widmaal01,1948,49,10.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,185.0,75.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19477,wilsoar03,1951,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19478,wilsoar03,1952,3,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,175.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19479,wolfeed01,1952,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,75.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19480,wrighed01,1945,15,39.0,6.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,180.0,73.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19481,wrighed01,1946,36,59.0,5.0,18.0,5.0,0.0,0.0,6.0,0.0,0.0,3.0,3.0,180.0,73.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19482,youngdi01,1951,15,68.0,7.0,16.0,5.0,0.0,0.0,2.0,0.0,1.0,3.0,6.0,175.0,71.0,0,0,0,0,0,0,1,0,1,0,0,1,False
19483,youngdi01,1952,5,9.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,175.0,71.0,0,0,0,0,0,0,1,0,1,0,0,1,False
19484,zoldasa01,1944,18,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,71.0,0,0,0,0,0,0,1,0,1,0,1,0,False
19485,zoldasa01,1945,27,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,185.0,71.0,0,0,0,0,0,0,1,0,1,0,1,0,False
19486,bankhda01,1947,6,4.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,184.0,73.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19487,bankhda01,1950,41,39.0,2.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,184.0,73.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19488,basgamo01,1948,38,51.0,12.0,11.0,1.0,0.0,2.0,6.0,0.0,0.0,3.0,5.0,175.0,70.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19489,basgamo01,1949,107,308.0,25.0,67.0,9.0,1.0,2.0,26.0,1.0,0.0,31.0,32.0,175.0,70.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19490,berojo01,1948,4,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,170.0,72.0,0,0,0,0,0,0,1,0,1,0,0,1,False
19491,berojo01,1951,61,160.0,24.0,34.0,5.0,0.0,5.0,17.0,1.0,1.0,26.0,30.0,170.0,72.0,0,0,0,0,0,0,1,0,1,0,0,1,False
19492,blackji01,1948,16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,175.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19493,blackji01,1951,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19494,bloodji01,1937,15,50.0,3.0,11.0,2.0,1.0,0.0,8.0,0.0,1.0,5.0,8.0,180.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19495,bloodji01,1939,83,318.0,34.0,92.0,24.0,1.0,4.0,40.0,3.0,1.0,10.0,26.0,180.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19496,borowha01,1942,25,70.0,4.0,11.0,1.0,1.0,0.0,7.0,0.0,0.0,1.0,17.0,175.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,True
19497,borowha01,1943,29,74.0,2.0,15.0,4.0,1.0,0.0,7.0,0.0,0.0,5.0,17.0,175.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,True
19498,brittja01,1950,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19499,brittja01,1951,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19500,brownal01,1951,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19501,calvepa01,1942,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19502,calvepa01,1943,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19503,candimi01,1943,28,56.0,2.0,9.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,14.0,187.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19504,candimi01,1944,28,32.0,5.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,187.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19505,chapmsa01,1938,114,406.0,60.0,105.0,17.0,7.0,17.0,63.0,3.0,4.0,55.0,94.0,180.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,True
19506,chapmsa01,1939,140,498.0,74.0,134.0,24.0,6.0,15.0,64.0,11.0,4.0,51.0,62.0,180.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,True
19507,ciaffla01,1951,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,185.0,69.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19508,connoch01,1949,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,77.0,0,0,0,0,0,0,1,0,1,0,1,0,False
19509,connoch01,1951,66,201.0,16.0,48.0,5.0,1.0,2.0,18.0,4.0,0.0,12.0,25.0,190.0,77.0,0,0,0,0,0,0,1,0,1,0,1,0,False
19510,daughdo01,1951,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,180.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19511,davisto01,1949,31,75.0,7.0,20.0,0.0,1.0,1.0,6.0,0.0,0.0,9.0,16.0,190.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19512,davisto01,1951,11,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,190.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19513,demarbi01,1948,18,29.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,160.0,70.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19514,demarbi01,1950,61,178.0,25.0,44.0,5.0,1.0,0.0,13.0,0.0,1.0,22.0,13.0,160.0,70.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19515,dempsco01,1951,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,190.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19516,dillibo01,1946,83,225.0,33.0,63.0,6.0,3.0,0.0,11.0,8.0,1.0,19.0,30.0,170.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,True
19517,dillibo01,1947,137,571.0,70.0,168.0,23.0,6.0,3.0,37.0,34.0,13.0,56.0,38.0,170.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,True
19518,dimagjo01,1936,138,637.0,132.0,206.0,44.0,15.0,29.0,125.0,4.0,0.0,24.0,39.0,193.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,True
19519,dimagjo01,1937,151,621.0,151.0,215.0,35.0,15.0,46.0,167.0,3.0,0.0,64.0,37.0,193.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,True
19520,dipiebo01,1951,4,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,185.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19521,doerrbo01,1937,55,147.0,22.0,33.0,5.0,1.0,2.0,14.0,2.0,4.0,18.0,25.0,175.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,True
19522,doerrbo01,1938,145,509.0,70.0,147.0,26.0,7.0,5.0,80.0,5.0,10.0,59.0,39.0,175.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,True
19523,donnebl01,1944,27,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,166.0,70.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19524,donnebl01,1945,31,54.0,3.0,7.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,5.0,166.0,70.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19525,erautjo01,1950,16,18.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,175.0,69.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19526,erautjo01,1951,16,25.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,175.0,69.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19527,estocge01,1951,37,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,185.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19528,evansal01,1939,7,21.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,190.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19529,evansal01,1940,14,25.0,1.0,8.0,2.0,0.0,0.0,7.0,1.0,0.0,6.0,7.0,190.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19530,evansbi02,1949,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19531,evansbi02,1951,9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19532,fahrje01,1951,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,77.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19533,gaedeed01,1951,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,43.0,0,0,0,0,0,0,1,0,0,1,1,0,False
19534,grimsro01,1951,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.0,72.0,0,0,0,0,0,0,1,0,1,0,1,0,False
19535,guerrmi01,1937,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,155.0,70.0,0,0,1,0,0,0,0,0,0,1,0,1,False
19536,guerrmi01,1944,75,210.0,29.0,59.0,7.0,2.0,1.0,29.0,8.0,2.0,13.0,14.0,155.0,70.0,0,0,1,0,0,0,0,0,0,1,0,1,False
19537,haasbe01,1937,16,25.0,2.0,10.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,178.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,True
19538,haasbe01,1938,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,True
19539,hairssa01,1951,4,5.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,187.0,70.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19540,hansedo01,1951,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19541,hardyre01,1951,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,71.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19542,harribu02,1948,45,24.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,204.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19543,harribu02,1949,37,24.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,204.0,76.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19544,hawesro01,1951,3,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,190.0,74.0,0,0,0,0,0,0,1,0,1,0,1,0,False
19545,herrebo01,1951,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,72.0,0,0,1,0,0,0,0,0,0,1,0,1,False
19546,hinripa01,1951,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,72.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19547,hisneha01,1951,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,73.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19548,hollmst01,1949,81,251.0,28.0,64.0,11.0,6.0,2.0,26.0,1.0,0.0,20.0,43.0,190.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19549,hollmst01,1950,11,12.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,190.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19550,jennibi01,1951,64,195.0,20.0,35.0,10.0,2.0,0.0,13.0,1.0,0.0,26.0,42.0,175.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,False
19551,johnsea01,1940,18,27.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,190.0,75.0,0,0,0,0,0,0,1,0,1,0,1,0,False
19552,johnsea01,1941,17,34.0,4.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,8.0,190.0,75.0,0,0,0,0,0,0,1,0,1,0,1,0,False
19553,jorgesp01,1947,129,441.0,57.0,121.0,29.0,8.0,5.0,67.0,4.0,0.0,58.0,45.0,155.0,69.0,0,0,0,0,0,0,1,0,1,0,0,1,False
19554,jorgesp01,1948,31,90.0,15.0,27.0,6.0,2.0,1.0,13.0,1.0,0.0,16.0,13.0,155.0,69.0,0,0,0,0,0,0,1,0,1,0,0,1,False
19555,kerrbu01,1943,27,98.0,14.0,28.0,3.0,0.0,2.0,12.0,1.0,0.0,8.0,5.0,175.0,74.0,0,0,0,0,0,0,1,0,0,1,0,1,True
